UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MWh),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
10596,City of Lake Crystal,MN,2007R,1,64,689,1062,50,663,183,0,0,0,0,0,0,114,1352,1245
12647,"ALLETE, Inc.",MN,2007R,1,7457,108350,119058,6009,100526,20736,23924,593379,445,0,0,0,37390,802255,140239
13781,Northern States Power Co,MN,2007R,1,75464,826226,1068161,78074,1149929,127864,41100,702454,471,148,2006,1,194786,2680615,1196497
13815,Northwestern Wisconsin Elec Co,MN,2007R,1,4,29,57,1,9,15,0,0,0,0,0,0,5,38,72
14232,Otter Tail Power Co,MN,2007R,1,4618,60923,46518,6608,97360,11775,2279,43614,10,0,0,0,13505,201897,58303
16181,Rochester Public Utilities,MN,2007R,1,2938,29615,41996,4267,51469,4501,1433,22329,2,0,0,0,8638,103413,46499
17267,Sioux Valley Energy,MN,2007R,1,443,6272,2714,19,259,77,136,2314,86,0,0,0,598,8845,2877
20996,Wright-Hennepin Coop Elec Assn,MN,2007R,1,3847,49230,39546,1648,24143,4836,338,5842,47,0,0,0,5833,79215,44429
25177,Dakota Electric Association,MN,2007R,1,7275,83297,92076,413,4878,4325,3855,66082,2602,0,0,0,11543,154257,99003
88888,Total EPM,MN,2007R,1,175874,2037274,0,126448,1838704,0,97158,1861475,0,,,0,399628,5739459,0
0,State Level Adjustment,MO,2007R,1,73619,941193,0,26224,368165,0,18414,338960,0,,,0,118254,1648156,0
3093,Carroll Electric Coop Corp,MO,2007R,1,903,11738,9830,85,1170,759,0,0,0,0,0,0,988,12908,10589
4675,Cuivre River Electric Coop Inc,MO,2007R,1,5994,91407,54913,875,16525,1082,0,0,0,0,0,0,6869,107932,55995
5860,Empire District Electric Co,MO,2007R,1,14646,181080,122555,9546,133825,22987,3871,69669,292,0,0,0,28063,384574,145834
9231,Independence City of,MO,2007R,1,4063,44723,51361,3468,40717,5090,232,3626,12,0,0,0,7763,89066,56463
10000,Kansas City Power & Light Co,MO,2007R,1,15997,235776,238944,21721,371864,31259,6543,142806,1146,0,0,0,44261,750446,271349
12698,Aquila Inc,MO,2007R,1,22156,346726,268104,13126,260780,38435,4041,104441,247,0,0,0,39323,711947,306786
17833,City Utilities of Springfield,MO,2007R,1,5674,83383,91767,7319,117344,13639,2144,39023,266,0,0,0,15137,239750,105672
19436,Union Electric Co,MO,2007R,1,70696,1295502,1027780,55364,1190015,145118,29578,829242,6410,92,1974,1,155730,3316733,1179309
88888,Total EPM,MO,2007R,1,213748,3231528,0,137728,2500405,0,64823,1527767,0,,,0,416388,7261512,0
0,State Level Adjustment,MS,2007R,1,50823,605028,0,23839,273770,0,20776,332535,0,,,0,95437,1211334,0
3841,Coast Electric Power Assn,MS,2007R,1,8962,88555,67198,2182,21492,5834,1422,22744,11,0,0,0,12566,132791,73043
6641,4-County Electric Power Assn,MS,2007R,1,4290,49623,35528,1612,15514,7692,1233,17798,22,0,0,0,7135,82935,43242
12685,Entergy Mississippi Inc,MS,2007R,1,33858,420641,358612,33409,391903,67206,13681,213762,3113,0,0,0,80948,1026306,428931
12686,Mississippi Power Co,MS,2007R,1,16923,177877,148136,17843,211519,33103,17090,343262,506,0,0,0,51856,732658,181745
17252,Singing River Elec Pwr Assn,MS,2007R,1,7359,75169,57976,2202,22308,8146,405,5391,10,0,0,0,9966,102868,66132
17647,Southern Pine Elec Power Assn,MS,2007R,1,8151,80778,59209,2559,26082,4349,3810,54428,24,0,0,0,14520,161288,63582
18642,Tennessee Valley Authority,MS,2007R,1,0,0,0,0,0,0,10013,278099,8,0,0,0,10013,278099,8
19273,Tupelo City of,MS,2007R,1,865,12032,10744,1815,24007,4640,958,17509,15,0,0,0,3638,53548,15399
88888,Total EPM,MS,2007R,1,131231,1509703,0,85461,986595,0,69388,1285528,0,,,0,286079,3781827,0
0,State Level Adjustment,MT,2007R,1,10256.98,130529.548,0,4297.186,75149.417,0,19705.606,411801.211,0,,,0,34259.772,617480.176,0
6395,Flathead Electric Coop Inc,MT,2007R,1,5427,79786,51841,2804,42675,11605,1047,21737,81,0,0,0,9278,144198,63527
12087,McKenzie Electric Coop Inc,MT,2007R,1,4,57,110,1,1,2,0,0,0,0,0,0,5,58,112
12199,MDU Resources Group Inc,MT,2007R,1,1160,16020,18543,1071,19756,5044,1164,27482,135,0,0,0,3395,63258,23722
12825,NorthWestern Energy LLC,MT,2007R,1,24259,264856,261490,24329,283969,61041,2325,35013,216,0,0,0,50913,583838,322747
19156,Powder River Energy Corporation,MT,2007R,1,2,38,42,88,1326,131,548,8740,60,0,0,0,638,10104,233
19545,Black Hills Power Inc,MT,2007R,1,1,10,13,6,73,21,114,2189,2,0,0,0,121,2272,36
19603,USBIA-Mission Valley Power,MT,2007R,1,1434,27717,13986,664,11637,6012,57,1210,1,0,0,0,2155,40564,19999
20169,Avista Corp,MT,2007R,1,1,17,11,1,21,8,0,0,0,0,0,0,2,38,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2007R,1,1532.02,19311.452,14402,298.814,3772.583,1251,4.394,12.789,172,0,0,0,1835.228,23096.824,15825
88888,Total EPM,MT,2007R,1,44077,538342,0,33560,438380,0,24965,508185,0,,,0,102602,1484907,0
0,State Level Adjustment,NC,2007R,1,129573,1261115,0,57021,671441,0,16987,275048,0,,,0,203579,2207604,0
3046,Progress Energy Carolinas,NC,2007R,1,117520,1307744,1048531,78854,1036088,187897,44425,755934,3510,0,0,0,240799,3099766,1239938
5416,"Duke Energy Carolinas, LLC",NC,2007R,1,156307,2040005,1526248,110021,1783021,254097,44638,1027068,5514,1,2,1,310967,4850096,1785860
5416,Duke Power Co,NC,2007R,1,156307,2040005,1526248,110021,1783021,254097,44638,1027068,5514,1,2,1,310967,4850096,1785860
6235,Fayetteville Public Works Comm,NC,2007R,1,7041,81731,67412,4910,66091,15559,1248,26418,24,0,0,0,13199,174240,82995
9837,Jones-Onslow Elec Member Corp,NC,2007R,1,6712,61963,53714,1518,15866,4488,0,0,0,0,0,0,8230,77829,58202
16496,Rutherford Elec Member Corp,NC,2007R,1,8093,80830,61672,1024,10094,4136,783,11772,28,0,0,0,9900,102696,65836
18642,Tennessee Valley Authority,NC,2007R,1,0,0,0,0,0,0,43,720,5,0,0,0,43,720,5
19876,Virginia Electric & Power Co,NC,2007R,1,12369,138964,99668,5735,74163,17623,6348,129533,68,0,0,0,24452,342660,117359
24889,Brunswick Electric Member Corp,NC,2007R,1,8147,65334,74995,1416,15066,1867,0,0,0,0,0,0,9563,80400,76862
88888,Total EPM,NC,2007R,1,445762,5037686,0,260499,3671830,0,114472,2226493,0,,,0,820732,10936011,0
0,State Level Adjustment,ND,2007R,1,4208,60209,0,2426,48864,0,6359,112856,0,,,0,12993,221929,0
4717,Dakota Valley Elec Coop Inc,ND,2007R,1,790,12149,5047,310,4896,543,973,25198,296,0,0,0,2073,42243,5886
12087,McKenzie Electric Coop Inc,ND,2007R,1,320,5816,4134,754,10134,1099,500,11009,10,0,0,0,1574,26959,5243
12090,"McLean Electric Coop, Inc",ND,2007R,1,317,4156,2804,90,1155,290,30,939,34,0,0,0,437,6250,3128
12199,MDU Resources Group Inc,ND,2007R,1,3784,56638,61256,4253,64733,11404,593,10583,156,0,0,0,8630,131954,72816
12301,Nodak Electric Coop Inc,ND,2007R,1,2414,40027,16283,0,0,0,1620,40744,471,0,0,0,4034,80771,16754
13196,Northern Plains Electric Coop,ND,2007R,1,1323,22283,9582,317,4814,1326,232,4812,10,0,0,0,1872,31909,10918
13694,"North Central Elec Coop, Inc",ND,2007R,1,665,12597,5736,593,8698,1503,44,823,4,0,0,0,1302,22118,7243
13781,Northern States Power Co,ND,2007R,1,4712,82108,73399,5200,100465,11958,1163,27108,24,0,0,0,11075,209681,85381
14088,Oliver-Mercer Elec Coop Inc,ND,2007R,1,325,5737,3431,122,1949,586,472,10392,4,0,0,0,919,18078,4021
14232,Otter Tail Power Co,ND,2007R,1,4694,66956,44257,6164,93481,12546,295,4994,2,0,0,0,11153,165431,56805
19790,Verendrye Electric Coop Inc,ND,2007R,1,1012,15940,9419,506,8542,1287,571,14727,62,0,0,0,2089,39209,10768
20395,West Plains Electric Coop Inc,ND,2007R,1,426,8125,4532,97,1613,942,836,13120,756,0,0,0,1359,22858,6230
20413,Mountrail-Williams Elec Coop,ND,2007R,1,557,9111,5918,325,4371,1261,564,11011,228,0,0,0,1446,24493,7407
24949,Cass County Elec Coop Inc,ND,2007R,1,3585,56741,27663,1513,27800,3467,237,5908,18,0,0,0,5335,90449,31148
88888,Total EPM,ND,2007R,1,29132,458593,0,22670,381515,0,14489,294224,0,,,0,66291,1134332,0
0,State Level Adjustment,NE,2007R,1,22653,312257,0,13677,202254,0,9834,158253,0,,,0,46164,672764,0
4373,Cornhusker Public Power Dist,NE,2007R,1,987,15769,6709,323,6714,368,160,4258,1934,0,0,0,1470,26741,9011
4911,Dawson Power District,NE,2007R,1,1340,23675,15226,322,5745,1427,40,991,5345,0,0,0,1702,30411,21998
6779,Fremont City of,NE,2007R,1,606,12058,12010,194,3425,1963,768,18046,478,0,0,0,1568,33529,14451
8245,Hastings City of,NE,2007R,1,592,9146,10552,538,8897,2232,845,21674,43,0,0,0,1975,39717,12827
11018,Lincoln Electric System,NE,2007R,1,6447,111279,108981,6388,118573,16179,2064,40962,168,0,0,0,14899,270814,125328
11251,Loup River Public Power Dist,NE,2007R,1,1203,27019,14149,822,17183,3693,1632,53743,39,0,0,0,3657,97945,17881
13337,Nebraska Public Power District,NE,2007R,1,6318,86966,69016,5179,91468,17587,3108,93992,748,0,0,0,14605,272426,87351
13664,Norris Public Power District,NE,2007R,1,1674,29472,13310,358,4975,3248,887,21967,1269,0,0,0,2919,56414,17827
14127,Omaha Public Power District,NE,2007R,1,19109,312343,292422,16191,298637,41670,6955,213243,133,0,0,0,42255,824223,334225
17642,Southern Public Power District,NE,2007R,1,1120,20759,14985,201,2760,2224,1423,37468,271,0,0,0,2744,60987,17480
40606,Grand Island City of,NE,2007R,1,1305,18210,19650,1049,14039,4127,1280,22686,74,0,0,0,3634,54935,23851
88888,Total EPM,NE,2007R,1,63354,978953,0,45242,774670,0,28996,687283,0,,,0,137592,2440906,0
0,State Level Adjustment,NH,2007R,1,627,6078,0,4939,33703,0,7420,38737,0,,,0,12987,78519,0
13441,New Hampshire Elec Coop Inc,NH,2007R,1,7843,43574,67402,3067,18685,10098,1225,10910,10,0,0,0,12135,73169,77510
15472,Public Service Co of NH,NH,2007R,1,43680,309404,413951,34935,273812,70343,13999,106477,2761,0,0,0,92614,689693,487055
24590,Unitil Energy Systems,NH,2007R,1,8166,47473,62682,4946,28735,11986,1914,11319,79,0,0,0,15026,87527,74747
26510,Granite State Electric Co,NH,2007R,1,4705,28969,34587,4260,28961,5867,620,4265,207,0,0,0,9585,62195,40661
88888,Total EPM,NH,2007R,1,65021,435498,0,52147,383896,0,25178,171708,0,,,0,142347,991103,0
0,State Level Adjustment,NJ,2007R,1,0,56498,0,78370,753041,0,56083,610506,0,,,0,137340,1446000,0
963,Atlantic City Electric Co,NJ,2007R,1,48370,362834,475748,32686,257023,63484,3250,29143,952,0,0,0,84306,649000,540184
9726,Jersey Central Power & Lt Co,NJ,2007R,1,104351,817487,960110,84933,668063,120383,6867,60436,2426,0,0,0,196151,1545986,1082919
15477,Public Service Elec & Gas Co,NJ,2007R,1,144871,1144902,1808152,158023,1563972,261883,10818,150809,9674,0,0,0,313712,2859683,2079709
16213,Rockland Electric Co,NJ,2007R,1,7424,63116,62851,6518,57440,8975,309,3004,25,0,0,0,14251,123560,71851
88888,Total EPM,NJ,2007R,1,305016,2444837,0,360530,3299539,0,77327,853898,0,,,0,745760,6624229,0
0,State Level Adjustment,NM,2007R,1,11304,111414,0,11928,157616,0,10156,190433,0,,,0,33388,459463,0
3287,"Central Valley Elec Coop, Inc",NM,2007R,1,456,6375,4873,694,7738,5438,2707,46848,1664,0,0,0,3857,60961,11975
5701,El Paso Electric Co,NM,2007R,1,5916,54767,74915,5270,65744,10105,393,7356,7,0,0,0,11579,127867,85027
9699,"Jemez Mountains Elec Coop, Inc",NM,2007R,1,2030,19259,27220,1186,11404,3434,25,289,2,0,0,0,3241,30952,30656
13314,Navajo Tribal Utility Authority,NM,2007R,1,334,4096,7482,338,3729,736,354,4718,86,0,0,0,1026,12543,8304
15473,Public Service Co of NM,NM,2007R,1,26094,318128,432860,23946,329987,53328,7824,161053,286,0,0,0,57864,809168,486474
17718,Southwestern Public Service Co,NM,2007R,1,5952,100539,87101,5953,114497,21683,6614,141246,51,0,0,0,18519,356282,108835
22690,Roosevelt County Elec Coop Inc,NM,2007R,1,412,5731,3639,99,975,903,344,4060,1508,0,0,0,855,10766,6050
88888,Total EPM,NM,2007R,1,52498,620309,0,49414,691690,0,28417,556003,0,,,0,130329,1868002,0
0,State Level Adjustment,NV,2007R,1,1640,19999,0,1982.546,24162.317,0,7382,113925,0,,,0,11004.546,158086.317,0
2008,City of Boulder,NV,2007R,1,479,8506,6734,286,3775,875,0,0,0,0,0,0,765,12281,7609
4356,Colorado River Comm of Nevada,NV,2007R,1,0,0,0,2500,45709,2,3106,68548,5,0,0,0,5606,114257,7
13073,"Mt Wheeler Power, Inc",NV,2007R,1,523,8211,4832,241,3164,1482,1604,26466,181,0,0,0,2368,37841,6495
13407,Nevada Power Co,NV,2007R,1,73000,667800,713152,33305,335050,94829,41524,542469,1575,59,638,17,147888,1545957,809573
17166,Sierra Pacific Power Co,NV,2007R,1,29693,232540,273977,27026,230280,43398,22052,235777,107,0,0,0,78771,698597,317482
18260,Surprise Valley Electrification Corp.,NV,2007R,1,0,0,0,0.454,6.683,5,0,0,0,0,0,0,0.454,6.683,5
19840,"Valley Electric Assn, Inc",NV,2007R,1,3772,34271,17678,1153,11451,2187,17,201,182,0,0,0,4942,45923,20047
20332,Wells Rural Electric Co,NV,2007R,1,570,6509,4130,340,4918,797,2019,54041,101,0,0,0,2929,65468,5028
22814,Raft Rural Elec Coop Inc,NV,2007R,1,159,2334,1532,170,3689,252,1,15,42,0,0,0,330,6038,1826
88888,Total EPM,NV,2007R,1,109836,980170,0,67004,662205,0,77705,1041442,0,,,0,254604,2684455,0
0,State Level Adjustment,NY,2007R,1,77685.129,559349.519,0,468671.619,3396948.825,0,97091,1072048,0,,,0,671428.748,5338436.344,0
3249,Central Hudson Gas & Elec Corp,NY,2007R,1,21392,185072,252107,13460,140151,42862,5454,78459,971,0,0,0,40306,403682,295940
4226,Consolidated Edison Co-NY Inc,NY,2007R,1,202575,989154,2438539,178533,1002978,389553,2787,16286,231,144,1103,14,384039,2009521,2828337
6369,Fishers Island Utility Co Inc,NY,2007R,1,80.871,270.481,647,16.381,53.175,114,0,0,0,0,0,0,97.252,323.656,761
11171,Long Island Power Authority,NY,2007R,1,141230,737709,989079,117482,727107,112577,0,0,0,3187,20035,132,261899,1484851,1101788
13511,New York State Elec & Gas Corp,NY,2007R,1,74920,601308,696625,26051,250477,84536,6826,88712,1538,216,2501,4,108013,942998,782703
13573,Niagara Mohawk Power Corp.,NY,2007R,1,139679,961594,1325804,55876,401026,122065,19873,111651,846,18,59,2,215446,1474330,1448717
14154,Orange & Rockland Utils Inc,NY,2007R,1,14865,95538,138929,12626,101472,21592,2263,27329,82,0,0,0,29754,224339,160603
14711,Pennsylvania Electric Co,NY,2007R,1,277,2765,3315,123,1485,465,65,812,11,0,0,0,465,5062,3791
16183,Rochester Gas & Electric Corp,NY,2007R,1,22682,189882,262245,9237,77603,23761,3556,37648,496,0,0,0,35475,305133,286502
88888,Total EPM,NY,2007R,1,695386,4322642,0,882076,6099301,0,137915,1432945,0,,,0,1746923,12188676,0
0,State Level Adjustment,OH,2007R,1,82379,908890,0,62227,677396,0,58963,943779,0,,,0,203569,2530065,0
3542,Cincinnati Gas & Electric Co,OH,2007R,1,61654,685589,601516,54058,608396,72346,30892,461060,2307,0,0,0,146604,1755045,676169
3542,Duke Energy Ohio Inc,OH,2007R,1,61654,685589,601516,54058,608396,72346,30892,461060,2307,0,0,0,146604,1755045,676169
3755,Cleveland Electric Illum Co,OH,2007R,1,48170,513842,623957,37726,355241,78677,39884,626149,1957,435,5587,1,126215,1500819,704592
4062,Columbus Southern Power Co,OH,2007R,1,57916,737190,667027,48024,704630,76605,18258,355040,3506,0,0,0,124198,1796860,747138
4922,Dayton Power & Light Co,OH,2007R,1,53168,587910,457514,31368,422340,55061,8069,102567,1620,48,576,1,92653,1113393,514196
13998,Ohio Edison Co,OH,2007R,1,76904,796279,762820,45786,467595,90461,38093,631048,784,0,0,0,160783,1894922,854065
14006,Ohio Power Co,OH,2007R,1,63216,825286,611264,33859,537595,93754,47314,1043262,7392,0,0,0,144389,2406143,712410
14015,Ohio Valley Electric Corp,OH,2007R,1,0,0,0,0,0,0,1376,23373,1,0,0,0,1376,23373,1
18997,The Toledo Edison Co,OH,2007R,1,21942,218258,246592,14607,144484,18870,18393,422728,178,0,0,0,54942,785470,265640
88888,Total EPM,OH,2007R,1,465349,5273244,0,327655,3917677,0,261242,4609006,0,,,0,1054729,13806090,0
0,State Level Adjustment,OK,2007R,1,42704,479743,0,22036.382,261987.897,0,12824.839,228204.473,0,,,0,77565.221,969934.37,0
817,Arkansas Valley Elec Coop Corp,OK,2007R,1,346,4752,3864,77,1464,478,0,0,0,0,0,0,423,6216,4342
5860,Empire District Electric Co,OK,2007R,1,378,5575,4375,211,2586,967,220,3911,18,0,0,0,809,12072,5360
7490,Grand River Dam Authority,OK,2007R,1,0,0,0,32.618,450.103,55,2466.161,52529.527,30,0,0,0,2498.779,52979.63,85
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2007R,1,3785,39838,34261,829,8787,3846,59,783,8,0,0,0,4673,49408,38115
14062,Oklahoma Electric Coop Inc,OK,2007R,1,6874,69271,41840,1642,18054,3649,731,10233,20,0,0,0,9247,97558,45509
14063,Oklahoma Gas & Electric Co,OK,2007R,1,45858,773263,595395,38518,640704,87965,21935,492305,9067,0,0,0,106311,1906272,692427
15474,Public Service Co of Oklahoma,OK,2007R,1,36490,566196,448820,30900,496203,65932,23659,420350,6801,0,0,0,91049,1482749,521553
19785,Verdigris Valley Elec Coop Inc,OK,2007R,1,2946,52363,28334,372,4627,3983,308,4121,531,0,0,0,3626,61111,32848
88888,Total EPM,OK,2007R,1,139381,1991001,0,94618,1434863,0,62203,1212437,0,,,0,296202,4638300,0
0,State Level Adjustment,OR,2007R,1,37400,562429,0,15085,248626,0,25082,481663,0,,,0,77568,1292719,0
1738,Bonneville Power Admin,OR,2007R,1,0,0,0,19,520,1,0,0,0,0,0,0,19,520,1
6022,Eugene City of,OR,2007R,1,10802,131488,76610,5474,84065,8832,4143,66029,4,0,0,0,20419,281582,85446
9191,Idaho Power Co,OR,2007R,1,1280,24389,13262,726,15177,3344,783,26136,1574,0,0,0,2789,65702,18180
14354,PacifiCorp,OR,2007R,1,55021,726616,461403,27913,460441,74675,12497,281245,9841,70,1128,23,95501,1469430,545942
15248,Portland General Electric Co,OR,2007R,1,77033,914501,697503,49124,643448,94726,15540,259699,1098,38,519,23,141735,1818167,793350
18260,Surprise Valley Electrification Corp.,OR,2007R,1,149,2314,1103,29,424,325,16,296,238,0,0,0,194,3034,1666
88888,Total EPM,OR,2007R,1,181685,2361737,0,98370,1452701,0,58061,1115068,0,,,0,338225,4931154,0
0,State Level Adjustment,PA,2007R,1,32912,304319,0,42190,476783,0,27241,439832,0,,,0,102476,1222647,0
3597,Citizens Electric Co,PA,2007R,1,612,8863,5569,236,2670,1101,285,4312,37,0,0,0,1133,15845,6707
5487,Dusquene Light Co,PA,2007R,1,33612,309943,434871,20638,231886,50522,2019,20768,830,0,0,0,56269,562597,486223
12390,Metropolitan Edison Co,PA,2007R,1,51896,519330,478532,29450,362313,62231,21292,322864,1827,0,0,0,102638,1204507,542590
14711,Pennsylvania Electric Co,PA,2007R,1,39857,400846,502609,32717,427106,80756,21567,353140,2397,0,0,0,94141,1181092,585762
14715,PPL Electric Utilities Corporation,PA,2007R,1,129055,1390806,1204898,98669,1130405,168926,45634,711935,4600,713,10799,1,274071,3243945,1378425
14716,Pennsylvania Power Co,PA,2007R,1,18372,181203,139558,9128,92707,18650,2452,36645,97,0,0,0,29952,310555,158305
14940,PECO Energy Co,PA,2007R,1,155224,1192181,1387566,81803,716373,126828,105830,1324381,3090,4797,54701,3,347654,3287636,1517487
15045,Pike County Light & Power Co,PA,2007R,1,38,204,363,145,838,157,0,0,0,0,0,0,183,1042,520
19390,"UGI Utilities, Inc",PA,2007R,1,6848,55523,54506,3384,30188,7410,990,11268,162,0,0,0,11222,96979,62078
20334,Wellsborough Electric Co,PA,2007R,1,353,4068,4850,239,2543,1072,199,2733,14,0,0,0,791,9344,5936
20387,West Penn Power Company,PA,2007R,1,54448,722707,615383,27323,425351,81216,34110,676762,13305,65,1120,3,115946,1825940,709907
88888,Total EPM,PA,2007R,1,523227,5089993,0,345922,3899163,0,261619,3904640,0,,,0,1136476,12962129,0
0,State Level Adjustment,RI,2007R,1,354,3012,0,7771,61396,0,4741,35033,0,,,0,12867,99441,0
1857,Block Island Power Co,RI,2007R,1,84,270,1300,90,271,494,22,77,42,0,0,0,196,618,1836
13214,The Narragansett Electric Co,RI,2007R,1,35892,257934,424221,27928,223536,51100,7364,65168,2005,0,0,0,71184,546638,477326
88888,Total EPM,RI,2007R,1,36330,261216,0,35789,285203,0,12127,100278,0,,,0,84247,646697,0
0,State Level Adjustment,SC,2007R,1,71664,779629,0,22119,254177,0,14645,281786,0,,,0,108428,1315591,0
1613,Berkeley Electric Coop Inc,SC,2007R,1,9504,92105,67534,1527,14888,7796,1025,13225,304,0,0,0,12056,120218,75634
3046,Progress Energy Carolinas,SC,2007R,1,17198,193548,138143,11799,143919,32389,13729,234428,747,0,0,0,42726,571895,171279
5416,"Duke Energy Carolinas, LLC",SC,2007R,1,45621,622693,437677,29294,472308,85115,29716,748234,1797,0,0,0,104631,1843235,524589
5416,Duke Power Co,SC,2007R,1,45621,622693,437677,29294,472308,85115,29716,748234,1797,0,0,0,104631,1843235,524589
11118,Lockhart Power Co,SC,2007R,1,527,6104,5141,152,1553,1241,519,10233,10,0,0,0,1198,17890,6392
14398,Palmetto Electric Coop Inc,SC,2007R,1,5740,66107,54753,1930,21108,9245,1247,18662,373,0,0,0,8917,105877,64371
17539,South Carolina Electric&Gas Co,SC,2007R,1,63699,645457,534098,51021,646980,90499,27036,506634,527,0,0,0,141756,1799071,625124
17543,South Carolina Pub Serv Auth,SC,2007R,1,11596,138710,127343,10712,139262,29646,29138,670049,32,0,0,0,51446,948021,157021
88888,Total EPM,SC,2007R,1,225549,2544353,0,128554,1694195,0,117055,2483251,0,,,0,471158,6721798,0
0,State Level Adjustment,SD,2007R,1,10425,140367,0,4864,98501,0,870,16054,0,,,0,16159,254922,0
2285,Brookings City of,SD,2007R,1,530,8175,7681,238,3644,1266,568,11806,127,0,0,0,1336,23625,9074
3236,"Central Electric Coop, Inc",SD,2007R,1,832,11326,6377,98,1396,585,263,6423,48,0,0,0,1193,19145,7010
11475,City of Madison,SD,2007R,1,198,2981,2810,106,2104,405,142,2797,42,0,0,0,446,7882,3257
12199,MDU Resources Group Inc,SD,2007R,1,583,6515,6565,426,5246,1893,39,562,24,0,0,0,1048,12323,8482
12341,MidAmerican Energy Co,SD,2007R,1,258,3839,3168,201,3598,700,379,9411,19,0,0,0,838,16848,3887
13337,Nebraska Public Power District,SD,2007R,1,99,1740,1008,70,1687,210,0,0,0,0,0,0,169,3427,1218
13750,"Northern Electric Coop, Inc",SD,2007R,1,831,14442,5005,238,4211,607,350,7894,167,0,0,0,1419,26547,5779
13781,Northern States Power Co,SD,2007R,1,4007,54567,68033,4159,76365,10184,1406,26909,19,0,0,0,9572,157841,78236
13809,NorthWestern Energy,SD,2007R,1,4055,51219,47673,4107,54901,11528,936,16772,61,0,0,0,9098,122892,59262
14232,Otter Tail Power Co,SD,2007R,1,918,12927,8688,1320,24053,2689,0,0,0,0,0,0,2238,36980,11377
15040,Pierre City of,SD,2007R,1,409,6640,4778,75,1135,412,336,7142,163,0,0,0,820,14917,5353
16286,Rosebud Electric Coop Inc,SD,2007R,1,428,7203,4585,106,1886,674,1,13,2,0,0,0,535,9102,5261
17267,Sioux Valley Energy,SD,2007R,1,1788,23980,15675,196,2078,1416,852,17534,325,0,0,0,2836,43592,17416
19293,Southeastern Electric Coop Inc,SD,2007R,1,1364,21040,12183,462,8020,1326,213,4817,182,0,0,0,2039,33877,13691
19545,Black Hills Power Inc,SD,2007R,1,4185,52835,50530,4432,58358,11454,1041,20245,34,0,0,0,9658,131438,62018
