UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
16687,Savannah Electric & Power Co,GA,2005,11,13544,105851,127606,12525,128199,19223,4214,70646,85,0,0,0,30283,304696,146914
88888,Total EPM,GA,2005,11,282595,3268273,0,273729,3542870,0,140145,2660183,0,,,0,697162,9483927,0
0,State Level Adjustment,HI,2005,11,24,-367,0,200,219,0,145,191,0,,,0,369,42,0
8287,Hawaii Electric Light Co Inc,HI,2005,11,10616,34992,60636,11103,38182,12997,4982,19907,64,0,0,0,26701,93081,73697
10071,Kauai Island Utility Cooperative,HI,2005,11,4558,12699,25745,3561,9976,4560,4699,14164,125,0,0,0,12818,36839,30430
11843,Maui Electric Co Ltd,HI,2005,11,10034,35845,53799,9468,33388,9564,8228,32939,136,,,,27730,102172,63499
19547,Hawaiian Electric Co Inc,HI,2005,11,34179,171895,257345,36485,204028,33519,39797,255774,355,,,,110461,631697,291219
88888,Total EPM,HI,2005,11,59411,255064,0,60817,285793,0,57851,322975,0,,,0,178079,863831,0
0,State Level Adjustment,IA,2005,11,28350,332596,0,14102,215977,0,12429,269015,0,,,0,54880,817588,0
471,Amana Society Service Co,IA,2005,11,45,512,699,56,668,177,322,5963,1,,,,423,7143,877
9417,Interstate Power and Light Co,IA,2005,11,27292,267525,406413,21107,292901,71500,27488,619694,2580,,,,75887,1180120,480493
12341,MidAmerican Energy Co,IA,2005,11,28886,336416,530843,23813,378937,84927,24497,629627,1207,,,,77196,1344980,616977
88888,Total EPM,IA,2005,11,84573,937049,0,59078,888483,0,64736,1524299,0,,,0,208386,3349831,0
0,State Level Adjustment,ID,2005,11,4189,55607,0,2097,34385,0,898,19106,0,,,0,7183,109097,0
9187,Idaho Falls City of,ID,2005,11,1339,19988,20966,1417,19084,3265,388,6734,8,,,,3144,45806,24239
9191,Idaho Power Co,ID,2005,11,26012,408086,366602,14115,293485,54586,9617,270264,16579,,,,49744,971835,437767
10454,Kootenai Electric Coop Inc,ID,2005,11,1286,20663,19000,465,7843,1642,62,1322,43,,,,1813,29828,20685
11273,Lower Valley Energy Inc,ID,2005,11,47,818,1200,11,199,163,128,3608,41,0,0,0,186,4625,1404
14354,PacifiCorp,ID,2005,11,2027,55495,52116,2451,40386,7549,3463,140117,5430,,,,7941,235998,65095
16565,Salmon River Electric Coop Inc,ID,2005,11,177,2154,1996,113,1589,426,389,12909,2,,,,679,16652,2424
20169,Avista Corp,ID,2005,11,6907,107191,97678,5787,86548,15869,4402,106266,500,,,,17096,300005,114047
22814,Raft Rural Elec Coop Inc,ID,2005,11,119,1896,1225,75,1773,493,6,45,245,,,,200,3714,1963
88888,Total EPM,ID,2005,11,42103,671898,0,26531,485292,0,19353,560371,0,,,0,87986,1717560,0
0,State Level Adjustment,IL,2005,11,36733,380780,0,66570,683463,0,63813,1421945,0,,,0,167116,2486187,0
970,Ameren Energy Marketing,IL,2005,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,Central Illinois Light Co,IL,2005,11,8607,135351,178750,8747,149604,22581,6984,139199,679,,,,24338,424154,202010
3253,Central Illinois Pub Serv Co,IL,2005,11,16684,264089,321199,18362,313445,53857,11690,347837,659,31,2604,1,46767,927975,375716
4110,Commonwealth Edison Co,IL,2005,11,172439,2079828,3351062,162167,2258627,344456,57112,1114402,1152,2173,37041,2,393891,5489898,3696672
9208,Illinois Power Co,IL,2005,11,25801,370852,533858,26099,384122,71561,14168,401158,172,1,6,4,66069,1156138,605595
9417,Interstate Power and Light Co,IL,2005,11,320,6470,10788,184,3759,1936,478,19278,112,,,,982,29507,12836
12341,MidAmerican Energy Co,IL,2005,11,3072,42707,75057,2538,46233,9141,1867,51857,90,,,,7477,140797,84288
13032,Mt Carmel Public Utility Co,IL,2005,11,290,3334,4618,102,1123,841,308,5705,104,,,,700,10162,5563
17535,South Beloit Wtr Gas & Elec,IL,2005,11,393,5563,8384,231,3627,974,334,7072,46,,,,958,16262,9404
88888,Total EPM,IL,2005,11,264339,3288974,0,285000,3844003,0,156754,3508453,0,,,0,708298,10681080,0
0,State Level Adjustment,IN,2005,11,50683,624199,0,20900,300657,0,28288,550000,0,,,0,99871,1474855,0
261,AGC Division of APG Inc,IN,2005,11,,,,,,,6629,364084,1,,,,6629,364084,1
9273,Indianapolis Power & Light Co,IN,2005,11,29442,397650,412744,11175,157172,45879,30414,585652,5081,,,,71031,1140474,463704
9324,Indiana Michigan Power Co,IN,2005,11,23230,326223,398645,20510,338829,51179,24725,580848,4026,,,,68465,1245900,453850
13756,Northern Indiana Pub Serv Co,IN,2005,11,25413,238923,394921,28453,295713,51882,31640,772083,2523,143,1444,1,85649,1308163,449327
15470,PSI Energy Inc,IN,2005,11,56354,678479,662254,38556,620374,97070,42924,967985,2902,,,,137834,2266838,762226
17633,Southern Indiana Gas & Elec Co,IN,2005,11,7985,87282,125894,8053,114707,18659,9639,201625,206,0,0,0,25677,403614,144759
88888,Total EPM,IN,2005,11,193107,2352756,0,127647,1827452,0,174259,4022277,0,,,0,495156,8203928,0
0,State Level Adjustment,KS,2005,11,17209,171188,0,15779,166928,0,12377,229826,0,,,0,45365,567942,0
5860,Empire District Electric Co,KS,2005,11,543,7789,8836,307,4224,1437,312,6177,46,,,,1162,18190,10319
9996,Kansas City City of,KS,2005,11,2333,32593,57295,5788,66138,6873,4149,88185,99,,,,12270,186916,64267
10000,Kansas City Power & Light Co,KS,2005,11,11798,191168,204117,12219,229190,25346,1662,35410,1047,,,,25679,455768,230510
10005,Kansas Gas & Electric Co,KS,2005,11,15061,190365,270124,13956,212911,31886,12342,295070,3459,,,,41359,698346,305469
12524,Midwest Energy Inc,KS,2005,11,1534,18422,28818,2356,29631,14232,2407,39772,2983,,,,6297,87825,46033
12698,Aquila Inc,KS,2005,11,2908,25772,52121,4714,48413,16514,4259,69057,70,0,0,0,11881,143242,68705
17718,Southwestern Public Service Co,KS,2005,11,70,681,1036,132,1401,428,,,,,,,202,2082,1464
22500,Westar Energy Inc,KS,2005,11,14296,207962,307374,17084,323357,45794,7510,172562,1198,,,,38890,703881,354366
88888,Total EPM,KS,2005,11,65752,845940,0,72335,1082193,0,45018,936059,0,,,0,183105,2864192,0
0,State Level Adjustment,KY,2005,11,49890,638576,0,24533,333118,0,24968,527379,0,,,0,99391,1499074,0
5748,Electric Energy Inc,KY,2005,11,,,,,,,716,12600,1,,,,716,12600,1
9964,Kenergy Corp,KY,2005,11,3074,48840,44101,1587,25245,9400,18005,687234,31,,,,22666,761319,53532
10171,Kentucky Utilities Company,KY,2005,11,21906,393980,406616,23727,436974,85581,21152,530162,1904,0,0,0,66785,1361116,494101
11249,Louisville Gas and Electric Company,KY,2005,11,13807,215319,347412,21931,390471,46624,10184,262020,400,,,,45922,867810,394436
14724,Pennyrile Rural Electric Coop,KY,2005,11,2987,36176,35547,1791,20126,9818,1763,29480,34,,,,6541,85782,45399
17564,South Kentucky Rural  Electric Coop C,KY,2005,11,4303,49869,56144,463,5159,4260,1792,24754,408,,,,6558,79782,60812
18642,Tennessee Valley Authority,KY,2005,11,,,,,,,30305,1294477,22,,,,30305,1294477,22
19446,"Union Light, Heat & Power Co",KY,2005,11,6605,97138,116781,7403,123775,14221,3165,62425,392,,,,17173,283338,131394
20130,Warren Rural Elec Coop Corp,KY,2005,11,3647,45685,47210,1975,21728,9423,3085,53102,46,,,,8707,120515,56679
22053,Kentucky Power Co,KY,2005,11,10964,183985,144419,6861,111551,29428,11383,289198,1456,,,,29208,584734,175303
49998,City of Berea Municipal Utilities,KY,2005,11,265,4218,4147,170,2564,636,307,5262,56,,,,742,12044,4839
88888,Total EPM,KY,2005,11,117448,1713786,0,90441,1470711,0,126825,3778093,0,,,0,334714,6962591,0
0,State Level Adjustment,LA,2005,11,33195,484492,0,19542,272801,0,2585,86042,0,,,0,55322,843334,0
3265,Cleco Power LLC,LA,2005,11,29317,233431,222399,24135,195768,38735,23993,253083,678,,,,77445,682282,261812
7806,Entergy Gulf States Inc,LA,2005,11,42426,327181,306830,48372,398157,47726,70506,753605,4170,,,,161304,1478943,358726
11241,Entergy Louisiana Inc,LA,2005,11,71449,598110,541343,59181,492795,73425,85259,979384,7166,,,,215889,2070289,621934
13478,Entergy New Orleans Inc,LA,2005,11,4802,30642,148901,8980,70221,15510,1147,10130,1325,11,17,20,14940,111010,165756
17698,Southwestern Electric Power Co,LA,2005,11,9034,112917,152010,12440,171219,18316,4635,80314,1939,,,,26109,364450,172265
88888,Total EPM,LA,2005,11,190223,1786773,0,172650,1600961,0,188125,2162558,0,,,0,551009,5550308,0
0,State Level Adjustment,MA,2005,11,41654,289321,0,109575,889897,0,40749,542366,0,,,0,192996,1748199,0
1998,Boston Edison Co,MA,2005,11,48962,333572,584197,63806,482576,96269,5804,42852,1363,0,0,0,118572,859000,681829
2886,Cambridge Electric Light Co,MA,2005,11,2192,13962,39783,7952,58523,7010,97,274,18,0,0,0,10241,72759,46811
4089,Commonwealth Electric Co,MA,2005,11,11804,75232,137526,8305,56330,21821,1753,14810,202,0,0,0,21862,146372,159549
6374,Fitchburg Gas and Electric Light Comp,MA,2005,11,1848,13270,24066,1073,8044,3828,957,8619,15,,,,3878,29933,27909
8774,Holyoke City of,MA,2005,11,868,7869,14379,1624,15144,2648,447,6002,81,0,0,0,2939,29015,17108
11804,Massachusetts Electric Co,MA,2005,11,95585,652702,1061248,62410,436553,131485,13837,100117,3869,,,,171832,1189372,1196602
13206,Nantucket Electric Co,MA,2005,11,925,5838,10605,435,2739,1251,,,,,,,1360,8577,11856
15748,Reading Town of,MA,2005,11,2093,17029,24424,283,2315,526,3390,32064,2702,,,,5766,51408,27652
20455,Western Massachusetts Elec Co,MA,2005,11,14385,116080,186312,9113,75847,18417,4701,35417,769,,,,28199,227344,205498
49848,Massachusetts Bay Trans Auth,MA,2005,11,0,0,0,31,273,62,0,0,0,410,4438,3,441,4711,65
88888,Total EPM,MA,2005,11,220316,1524875,0,264607,2028241,0,71735,782521,0,,,0,558086,4366690,0
0,State Level Adjustment,MD,2005,11,27096,242468,0,48853,543375,0,71288,1000910,0,,,0,149813,1818232,0
1167,Baltimore Gas & Electric Co,MD,2005,11,69875,946016,1082129,25145,255837,108458,32014,394704,7587,,,,127034,1596557,1198174
5027,Conectiv,MD,2005,11,12574,138109,169769,8361,83017,23688,432,4655,210,,,,21367,225781,193667
15263,The Potomac Edison Co,MD,2005,11,18766,274194,211040,10863,132270,26046,12822,314432,2686,,,,42451,720896,239772
15270,Potomac Electric Power Co,MD,2005,11,34131,370040,436352,27999,278415,38866,0,0,0,0,0,0,62130,648455,475218
49730,American PowerNet,MD,2005,11,,,,,,,,,,,,,0,0,0
88888,Total EPM,MD,2005,11,162442,1970827,0,121221,1292914,0,116556,1714701,0,,,0,402795,5009921,0
0,State Level Adjustment,ME,2005,11,45503,330838,0,38023,324601,0,23134,298941,0,,,0,106659,954379,0
3266,Central Maine Power Co,ME,2005,11,1,8,27,3,28,6,,,,,,,4,36,33
5609,Eastern Maine Electric Coop,ME,2005,11,,,,,,,38,419,1,,,,38,419,1
11477,Town of Madison (ME),ME,2005,11,142,1638,2175,36,413,317,49,604,18,,,,227,2655,2510
88888,Total EPM,ME,2005,11,45646,332484,0,38062,325042,0,23221,299964,0,,,0,106928,957489,0
0,State Level Adjustment,MI,2005,11,17729,241030,0,40907,589795,0,26061,562988,0,,,0,84697,1393812,0
392,Alpena Power Co,MI,2005,11,699,7452,13621,756,9221,3887,402,8719,5,,,,1857,25392,17513
4254,Consumers Energy Co,MI,2005,11,70687,927608,1563298,68393,863353,213411,47874,848852,8569,,,,186954,2639813,1785278
5107,City of Detroit,MI,2005,11,1,15,77,3916,43504,123,0,0,0,46,352,1,3963,43871,201
5109,Detroit Edison Co,MI,2005,11,95605,1064786,1978773,124072,1426348,182313,58485,986737,969,,,,278162,3477871,2162055
5659,Edison Sault Electric Co,MI,2005,11,970,12845,19252,1573,23529,3666,929,17056,4,0,0,0,3472,53430,22922
9324,Indiana Michigan Power Co,MI,2005,11,5282,88360,107714,3954,59231,16856,4316,89688,1068,,,,13552,237279,125638
10704,Lansing City of,MI,2005,11,3049,42114,83193,6166,92152,12580,1742,34335,287,0,0,0,10957,168601,96060
13780,Northern States Power Co,MI,2005,11,369,4807,7823,330,4832,1447,83,1798,2,,,,782,11437,9272
19578,Upper Peninsula Power Co,MI,2005,11,3150,25435,46178,2388,21378,5952,1201,16969,13,,,,6739,63782,52143
20847,Wisconsin Electric Power Co,MI,2005,11,1712,14286,24215,1424,13027,2941,8930,211763,87,0,0,0,12066,239076,27243
20860,Wisconsin Public Service Corp,MI,2005,11,427,4688,7899,189,2046,876,695,17094,42,,,,1311,23828,8817
88888,Total EPM,MI,2005,11,199680,2433426,0,254068,3148416,0,150718,2795999,0,,,0,604512,8378192,0
0,State Level Adjustment,MN,2005,11,42488,554538,0,20592,305705,0,17110,339487,0,,,0,80190,1199730,0
689,Anoka Electric Coop,MN,2005,11,6872,81747,108885,3565,56018,8807,484,10426,312,0,0,0,10921,148191,118004
5574,East Central Energy,MN,2005,11,3753,38355,46483,1348,19451,4329,410,9309,14,,,,5511,67115,50826
9417,Interstate Power and Light Co,MN,2005,11,2254,25339,36290,1136,15347,6699,1836,28982,603,,,,5226,69668,43592
10596,City of Lake Crystal,MN,2005,11,64,684,1048,54,728,178,0,0,0,0,0,0,118,1412,1226
12647,"ALLETE, Inc.",MN,2005,11,5695,81387,116359,5913,93794,20131,22434,566589,455,,,,34042,741770,136945
13781,Northern States Power Co,MN,2005,11,58747,689511,1046433,72735,1141934,125024,40796,781618,471,127,2058,1,172405,2615121,1171929
13815,Northwestern Wisconsin Elec Co,MN,2005,11,3,27,55,2,16,19,,,,,,,5,43,74
14232,Otter Tail Power Co,MN,2005,11,3054,40817,46060,5763,90821,11629,1854,37943,10,,,,10671,169581,57699
16181,Rochester Public Utilities,MN,2005,11,2035,22986,41088,3502,48481,4349,1248,22669,2,,,,6785,94136,45439
17267,Sioux Valley Energy,MN,2005,11,421,6053,2686,24,338,71,132,2411,59,,,,577,8802,2816
20996,Wright-Hennepin Coop Elec Assn,MN,2005,11,2648,34564,37883,1332,21633,4225,359,7185,32,,,,4339,63382,42140
25177,Dakota Electric Association,MN,2005,11,5803,70063,90719,323,4114,4170,3333,61852,2518,,,,9459,136029,97407
88888,Total EPM,MN,2005,11,133837,1646071,0,116289,1798380,0,89996,1868471,0,,,0,340249,5314980,0
0,State Level Adjustment,MO,2005,11,54542,704424,0,24217,353925,0,16860,343898,0,,,0,95618,1402247,0
3093,Carroll Electric Coop Corp,MO,2005,11,647,7445,9630,97,1271,750,,,,,,,744,8716,10380
4675,Cuivre River Electric Coop Inc,MO,2005,11,3620,51392,49819,838,16901,3845,,,,,,,4458,68293,53664
5860,Empire District Electric Co,MO,2005,11,9006,109861,119373,7918,116679,22482,3954,79846,294,,,,20878,306386,142149
9231,Independence City of,MO,2005,11,2604,28337,51193,3662,41950,5104,279,4379,12,,,,6545,74666,56309
10000,Kansas City Power & Light Co,MO,2005,11,10671,166116,236728,17836,316043,31081,5395,129817,1145,,,,33902,611976,268954
12698,Aquila Inc,MO,2005,11,14737,209601,262222,12110,225531,38105,4563,120078,267,0,0,0,31410,555210,300594
17833,City Utilities of Springfield,MO,2005,11,3757,60078,89156,6377,120893,13379,2026,44581,268,,,,12160,225552,102803
19436,Union Electric Co,MO,2005,11,48993,873648,1013814,48193,1027662,142939,26841,816947,6421,65,1434,1,124092,2719691,1163175
88888,Total EPM,MO,2005,11,148577,2210902,0,121248,2220855,0,59918,1539546,0,,,0,329807,5972737,0
0,State Level Adjustment,MS,2005,11,34314,434131,0,22505,271360,0,20477,326996,0,,,0,77295,1032490,0
3841,Coast Electric Power Assn,MS,2005,11,5711,62265,61380,1940,24597,5625,798,10439,9,,,,8449,97301,67014
6641,4-County Electric Power Assn,MS,2005,11,3080,34706,34839,1538,14678,7588,1239,17302,22,,,,5858,66685,42449
12685,Entergy Mississippi Inc,MS,2005,11,39779,342164,358161,46825,415714,64914,24370,281110,3145,,,,110974,1038988,426220
12686,Mississippi Power Co,MS,2005,11,14723,114439,140306,17590,176625,30772,14890,278641,508,,,,47203,569705,171586
17252,Singing River Elec Pwr Assn,MS,2005,11,5181,57793,55849,1797,20913,6771,342,5540,11,0,0,0,7320,84246,62631
17647,Southern Pine Elec Power Assn,MS,2005,11,5671,60016,59598,1894,21694,4116,3441,56477,23,,,,11006,138187,63737
18642,Tennessee Valley Authority,MS,2005,11,,,,,,,8309,245914,7,,,,8309,245914,7
19273,Tupelo City of,MS,2005,11,653,9302,10822,1663,21895,4504,941,17832,14,,,,3257,49028,15340
88888,Total EPM,MS,2005,11,109112,1114816,0,95752,967476,0,74807,1240251,0,,,0,279671,3322544,0
0,State Level Adjustment,MT,2005,11,5466,71667,0,3040,61999,0,13485,250784,0,,,0,21991,384449,0
1738,Bonneville Power Admin,MT,2005,11,,,,,,,1718,46800,1,,,,1718,46800,1
6395,Flathead Electric Coop Inc,MT,2005,11,3557,47520,48727,2344,32599,11238,1362,28013,78,0,0,0,7263,108132,60043
12087,McKenzie Electric Coop Inc,MT,2005,11,3,29,112,1,1,2,,,,,,,4,30,114
12199,MDU Resources Group Inc,MT,2005,11,866,11719,18547,971,17221,4970,987,22418,136,,,,2824,51358,23653
12825,NorthWestern Energy LLC,MT,2005,11,15806,169704,254379,21207,235999,59102,2683,42291,579,,,,39696,447994,314060
19156,Powder River Energy Corporation,MT,2005,11,2,30,41,49,770,105,454,7045,55,0,0,0,505,7845,201
19545,Black Hills Power Inc,MT,2005,11,1,4,13,1,15,21,87,1712,2,,,,89,1731,36
19603,USBIA-Mission Valley Power,MT,2005,11,790,14694,13718,497,8334,5874,69,1498,1,,,,1356,24526,19593
20169,Avista Corp,MT,2005,11,1,18,11,1,20,8,,,,,,,2,38,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2005,11,1004,12015,13941,249,3043,1341,,,,,,,1253,15058,15282
88888,Total EPM,MT,2005,11,27496,327400,0,28360,360001,0,20845,400561,0,,,0,76701,1087961,0
0,State Level Adjustment,NC,2005,11,95739,897194,0,57154,655464,0,17101,260071,0,,,0,169994,1812728,0
3046,Progress Energy Carolinas,NC,2005,11,76640,872962,1020535,68132,939192,184533,42391,765674,3571,0,0,0,187163,2577828,1208639
5416,Duke Power Co,NC,2005,11,105125,1264385,1487297,98267,1556123,249536,62156,1314509,5616,1,2,1,265549,4135019,1742450
6235,Fayetteville Public Works Comm,NC,2005,11,4714,54162,65328,4501,63383,15204,1398,30429,21,0,0,0,10613,147974,80553
9837,Jones-Onslow Elec Member Corp,NC,2005,11,4259,46072,51446,1337,16850,4332,,,,,,,5596,62922,55778
16496,Rutherford Elec Member Corp,NC,2005,11,5492,54053,59945,915,9582,3941,731,13660,26,,,,7138,77295,63912
18642,Tennessee Valley Authority,NC,2005,11,,,,,,,41,542,5,,,,41,542,5
19876,Virginia Electric & Power Co,NC,2005,11,8154,97294,98743,4958,70134,17715,6267,146620,69,,,,19379,314048,116527
24889,Brunswick Electric Member Corp,NC,2005,11,6110,51349,70895,1332,14190,1717,,,,,,,7442,65539,72612
88888,Total EPM,NC,2005,11,306233,3337471,0,236596,3324918,0,130085,2531505,0,,,0,672915,9193895,0
0,State Level Adjustment,ND,2005,11,2181,32199,0,2061,45439,0,3116,95726,0,,,0,7358,173365,0
4717,Dakota Valley Elec Coop Inc,ND,2005,11,753,10524,5047,325,4675,531,898,23491,288,,,,1976,38690,5866
12087,McKenzie Electric Coop Inc,ND,2005,11,233,3898,4068,630,8201,1032,530,11867,10,,,,1393,23966,5110
12090,"McLean Electric Coop, Inc",ND,2005,11,235,3118,2750,74,1021,282,25,677,34,,,,334,4816,3066
12199,MDU Resources Group Inc,ND,2005,11,2939,42123,60813,3726,62116,11217,574,12553,160,,,,7239,116792,72190
12301,Nodak Electric Coop Inc,ND,2005,11,2291,36264,16063,1,24,1,1430,32947,481,,,,3722,69235,16545
13196,Northern Plains Electric Coop,ND,2005,11,989,14847,9529,283,4292,1304,292,5887,12,,,,1564,25026,10845
13694,"North Central Elec Coop, Inc",ND,2005,11,496,8312,5698,410,5697,1523,46,710,4,,,,952,14719,7225
13781,Northern States Power Co,ND,2005,11,4852,60578,71755,5661,85616,11789,1414,28597,22,,,,11927,174791,83566
14088,Oliver-Mercer Elec Coop Inc,ND,2005,11,254,3990,3378,96,1442,565,443,9366,47,,,,793,14798,3990
14232,Otter Tail Power Co,ND,2005,11,3474,44983,44181,5733,82337,12501,287,4923,2,,,,9494,132243,56684
19790,Verendrye Electric Coop Inc,ND,2005,11,808,11090,9600,447,8142,1281,468,12128,57,,,,1723,31360,10938
20395,West Plains Electric Coop Inc,ND,2005,11,277,4424,4433,73,1098,925,698,10469,739,,,,1048,15991,6097
20413,Mountrail-Williams Elec Coop,ND,2005,11,374,5149,5811,265,3278,1217,394,7139,194,,,,1033,15566,7222
24949,Cass County Elec Coop Inc,ND,2005,11,2634,38882,26050,1270,23591,3179,200,4838,18,,,,4104,67311,29247
88888,Total EPM,ND,2005,11,22790,320381,0,21055,336969,0,10815,261318,0,,,0,54660,918669,0
0,State Level Adjustment,NE,2005,11,12790,180371,0,10688,170096,0,8669,151373,0,,,0,32146,501839,0
4373,Cornhusker Public Power Dist,NE,2005,11,921,13165,6682,255,5111,350,164,4109,1859,,,,1340,22385,8891
4911,Dawson Power District,NE,2005,11,966,16199,15115,277,4093,1399,35,881,5126,,,,1278,21173,21640
6779,Fremont City of,NE,2005,11,476,8615,11975,170,2885,1931,826,19199,468,,,,1472,30699,14374
8245,Hastings City of,NE,2005,11,412,6262,10406,441,7877,2193,741,20780,50,,,,1594,34919,12649
11018,Lincoln Electric System,NE,2005,11,4298,69367,106668,5920,113696,15942,2006,44935,166,,,,12224,227998,122776
11251,Loup River Public Power Dist,NE,2005,11,761,14869,14099,689,13817,3643,1517,48726,39,0,0,0,2967,77412,17781
13337,Nebraska Public Power District,NE,2005,11,4424,48775,68621,4501,76258,17468,3259,95950,746,0,0,0,12184,220983,86835
13664,Norris Public Power District,NE,2005,11,1176,17993,13205,355,4900,3340,873,21790,1206,,,,2404,44683,17751
14127,Omaha Public Power District,NE,2005,11,12006,184475,296137,15746,282992,41092,7382,224381,129,,,,35134,691848,337358
17642,Southern Public Power District,NE,2005,11,1086,19393,14893,155,1977,2166,1413,36140,263,,,,2654,57510,17322
40606,Grand Island City of,NE,2005,11,837,11914,19535,778,12065,4063,1097,23326,77,0,0,0,2712,47305,23675
88888,Total EPM,NE,2005,11,40153,591398,0,39975,695767,0,27982,691590,0,,,0,108109,1978754,0
0,State Level Adjustment,NH,2005,11,411,4572,0,665,10536,0,1712,10616,0,,,0,2788,25725,0
13441,New Hampshire Elec Coop Inc,NH,2005,11,4945,32042,66464,2240,16907,9903,333,2758,11,,,,7518,51707,76378
15472,Public Service Co of NH,NH,2005,11,35040,247371,410857,33859,256719,69229,15482,129186,2739,,,,84381,633276,482825
24590,Unitil Energy Systems,NH,2005,11,4328,36653,62091,4150,32745,12103,3316,21669,124,,,,11794,91067,74318
26510,Granite State Electric Co,NH,2005,11,2389,21913,34231,2851,31776,6064,543,6509,228,,,,5783,60198,40523
88888,Total EPM,NH,2005,11,47113,342551,0,43765,348683,0,21386,170738,0,,,0,112264,861973,0
0,State Level Adjustment,NJ,2005,11,5741,35529,0,80968,740517,0,65379,692901,0,,,0,153444,1482460,0
963,Atlantic City Electric Co,NJ,2005,11,32355,269832,466614,26992,238050,62579,3672,39160,970,,,,63019,547042,530163
9726,Jersey Central Power & Lt Co,NJ,2005,11,67510,664678,949531,59171,560546,118456,4684,41860,2470,,,,131365,1267084,1070457
15477,Public Service Elec & Gas Co,NJ,2005,11,106049,938513,1794572,126798,1399727,256899,10904,182122,9891,347,8796,2,244098,2529158,2061364
16213,Rockland Electric Co,NJ,2005,11,5543,49300,62447,6059,55150,8811,391,3326,240,,,,11993,107776,71498
88888,Total EPM,NJ,2005,11,217198,1957852,0,299988,2993990,0,85030,959369,0,,,0,603919,5933520,0
0,State Level Adjustment,NM,2005,11,6982,72988,0,11310,149685,0,8861,172371,0,,,0,27153,395044,0
3287,"Central Valley Elec Coop, Inc",NM,2005,11,332,3613,4822,718,6676,5333,3028,41713,1553,,,,4078,52002,11708
5701,El Paso Electric Co,NM,2005,11,4902,34912,71775,7568,64802,9881,796,9289,8,,,,13266,109003,81664
9699,"Jemez Mountains Elec Coop, Inc",NM,2005,11,1372,12720,26911,1136,9971,3355,32,329,16,,,,2540,23020,30282
13314,Navajo Tribal Utility Authority,NM,2005,11,197,2615,7400,256,3051,752,174,3517,84,0,0,0,627,9183,8236
15473,Public Service Co of NM,NM,2005,11,15294,189733,376708,20557,292922,45589,4836,104534,281,0,0,0,40687,587189,422578
17718,Southwestern Public Service Co,NM,2005,11,5967,61816,86045,9149,99454,21193,9315,135215,55,,,,24431,296485,107293
22690,Roosevelt County Elec Coop Inc,NM,2005,11,279,3251,3598,101,949,847,537,6558,1547,,,,917,10758,5992
40051,Texas-New Mexico Power Co,NM,2005,11,2285,17732,42427,2533,19341,6521,2837,35379,7,,,,7655,72452,48955
88888,Total EPM,NM,2005,11,37610,399380,0,53328,646851,0,30416,508905,0,,,0,121354,1555136,0
0,State Level Adjustment,NV,2005,11,1154,14287,0,1850,23371,0,939,19556,0,,,0,3943,57199,0
2008,City of Boulder,NV,2005,11,288,6445,6680,255,4098,890,,,,,,,543,10543,7570
4356,Colorado River Comm of Nevada,NV,2005,11,,,,4485,52531,2,4338,63862,5,,,,8823,116393,7
13073,"Mt Wheeler Power, Inc",NV,2005,11,309,3975,4752,169,2057,1449,1373,27582,183,,,,1851,33614,6384
13407,Nevada Power Co,NV,2005,11,38082,348156,680071,30782,316117,89224,35746,566049,1522,63,716,17,104673,1231038,770834
17166,Sierra Pacific Power Co,NV,2005,11,20325,158308,264528,24450,201525,41307,29551,340575,105,,,,74326,700408,305940
18260,Surprise Valley Electrification Corp.,NV,2005,11,,,,1,5,5,,,,,,,1,5,5
19840,"Valley Electric Assn, Inc",NV,2005,11,1620,15259,16583,970,9872,2211,97,1057,180,,,,2687,26188,18974
20332,Wells Rural Electric Co,NV,2005,11,267,3269,4036,219,3280,781,1986,44719,109,0,0,0,2472,51268,4926
22814,Raft Rural Elec Coop Inc,NV,2005,11,108,1621,1581,139,3323,24,2,17,244,,,,249,4961,1849
88888,Total EPM,NV,2005,11,62153,551320,0,63320,616179,0,74032,1063417,0,,,0,199568,2231617,0
0,State Level Adjustment,NY,2005,11,39216,398708,0,375579,3131153,0,84518,1227559,0,,,0,520464,4960152,0
3249,Central Hudson Gas & Elec Corp,NY,2005,11,21208,148499,242594,13777,127855,41153,1626,21916,963,0,0,0,36611,298270,284710
4226,Consolidated Edison Co-NY Inc,NY,2005,11,247086,962543,2601388,247639,1095696,404786,5528,25849,293,236,1430,13,500489,2085518,3006480
4226,Consolidated Edsion Co- NY Inc.,NY,2005,11,247086,962543,2601388,247639,1095696,404786,5528,25849,293,236,1430,13,500489,2085518,3006480
6369,Fishers Island Utility Co Inc,NY,2005,11,82,309,661,17,63,113,,,,,,,99,372,774
11171,Long Island Power Authority,NY,2005,11,135744,694769,983112,109039,644456,112269,0,0,0,1355,18538,127,246138,1357763,1095508
13511,New York State Elec & Gas Corp,NY,2005,11,61954,445741,698838,26673,211867,87815,11289,148062,1904,223,2352,4,100139,808022,788561
