UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
10331,Kingsport Power Co,TN,2004,2,3710,80366,40109,1698,33482,5407,2184,65541,188,,,,7592,179389,45704
10421,Knoxville Utilities Board,TN,2004,2,17097,253317,162893,10041,144168,21513,5805,111090,82,,,,32943,508575,184488
10906,Lenoir City of,TN,2004,2,4408,67241,41953,2731,40224,8663,830,14431,31,,,,7969,121896,50647
12293,Memphis City of,TN,2004,2,27863,390943,358328,25391,352122,43336,15483,293456,351,8,81,1,68745,1036602,402016
12470,Middle Tennessee E M C,TN,2004,2,15410,241222,133039,7153,106113,19634,3508,69996,84,,,,26071,417331,152757
13216,Nashville Electric Service,TN,2004,2,32044,462890,290889,24813,354218,38981,12710,251716,200,,,,69567,1068824,330070
17564,South Kentucky Rural  Electric Coop,TN,2004,2,9,137,158,4,55,31,2,25,1,,,,15,217,190
17694,Southwest Tennessee E M C,TN,2004,2,4251,59461,38798,1310,15884,7226,297,4856,6,,,,5858,80201,46030
18642,Tennessee Valley Authority,TN,2004,2,,,,,,,23164,715410,39,,,,23164,715410,39
19574,Upper Cumberland E M C,TN,2004,2,4821,66364,38519,1650,20960,6729,495,8745,10,,,,6966,96069,45258
19898,Volunteer Electric Coop,TN,2004,2,9810,143521,85584,3201,44448,14722,1097,21646,16,,,,14108,209615,100322
88888,Total EPM,TN,2004,2,263062,3903969,0,157362,2216270,0,117141,2595596,0,,,0,537573,8715916,0
0,State Level Adjustment,TX,2004,2,689354,7851455,0,409608,5301872,0,371871,6497366,0,,,0,1471132,19655411,0
5701,El Paso Electric Co,TX,2004,2,12160,110088,223027,17871,180646,25708,5227,85886,119,,,,35258,376620,248854
7806,Entergy Gulf States Inc,TX,2004,2,32896,387041,322830,22811,289886,40744,30858,548498,4668,,,,86565,1225425,368242
16604,San Antonio City of,TX,2004,2,31436,497030,537088,29294,495653,68373,7584,183310,151,,,,68314,1175993,605612
17698,Southwestern Electric Power Co,TX,2004,2,9274,170045,134566,8161,153707,26491,8228,203035,4504,,,,25663,526787,165561
17718,Southwestern Public Service Co,TX,2004,2,11429,184401,218184,17393,322204,59469,14768,426767,113,,,,43590,933372,277766
88888,Total EPM,TX,2004,2,786549,9200060,0,505138,6743968,0,438536,7944862,0,,,0,1730522,23893608,0
88888,Total EPM,US,2004,2,9362932,112464055,0,7351815,93677463,0,4018566,79667525,0,,,0,20777801,286433352,0
0,State Level Adjustment,UT,2004,2,4528,68104,0,5862,85366,0,97,7040,0,,,0,10487,160510,0
2010,Bountiful City City of,UT,2004,2,951,13494,14305,489,7568,1477,163,3467,1,0,0,0,1603,24529,15783
11135,City of Logan,UT,2004,2,717,7858,14618,1119,16708,2009,407,7612,8,,,,2243,32178,16635
12866,Moon Lake Electric Assn Inc,UT,2004,2,633,10038,9808,1001,15256,2888,262,4394,7,,,,1896,29688,12703
13073,"Mt Wheeler Power, Inc",UT,2004,2,15,211,200,11,149,106,3,47,2,,,,29,407,308
13314,Navajo Tribal Utility Authority,UT,2004,2,23,308,583,40,517,91,0,0,0,0,0,0,63,825,674
14354,PacifiCorp,UT,2004,2,27115,419314,624452,28714,561994,69988,21788,622067,8298,103,1586,11,77720,1604961,702749
15444,Provo City Corp,UT,2004,2,1459,19668,28755,1745,28525,4660,427,10301,1,,,,3631,58494,33416
17845,City of Springville,UT,2004,2,554,5480,7639,421,4101,844,599,8197,86,,,,1574,17778,8569
17874,City of St George,UT,2004,2,1323,19229,10996,645,7318,5369,792,12192,6644,,,,2760,38739,23009
18206,Strawberry Electric Serv Dist,UT,2004,2,276,2837,2525,57,490,418,13,108,13,,,,346,3435,2956
20332,Wells Rural Electric Co,UT,2004,2,52,659,535,66,1069,216,42,736,7,,,,160,2464,758
22814,Raft Rural Elec Coop Inc,UT,2004,2,23,453,1536,8,179,242,0,5,4,,,,31,637,1782
88888,Total EPM,UT,2004,2,37669,567653,0,40178,729240,0,24593,676166,0,,,0,102543,1974645,0
0,State Level Adjustment,VA,2004,2,49222,580629,0,16486,217319,0,9286,186970,0,,,0,74995,984918,0
733,Appalachian Power Co,VA,2004,2,33765,670771,426595,14271,307638,67715,14333,433660,2000,,,,62369,1412069,496310
5027,Conectiv,VA,2004,2,1795,20391,18104,1130,16260,3146,374,6414,40,0,0,0,3299,43065,21290
10171,Kentucky Utilities Co,VA,2004,2,2652,50802,25456,1323,23967,4269,961,21070,108,,,,4936,95839,29833
15263,The Potomac Edison Co,VA,2004,2,6525,101624,77877,2887,52052,12709,3415,84533,1436,,,,12827,238209,92022
18642,Tennessee Valley Authority,VA,2004,2,,,,,,,19,698,1,,,,19,698,1
19876,Virginia Electric & Power Co,VA,2004,2,204240,2700466,1891201,154222,2700843,227632,32482,697294,612,1034,18640,1,391978,6117243,2119446
40228,Rappahannock Electric Coop,VA,2004,2,12419,131404,81011,926,9231,4989,3616,73107,229,0,0,0,16961,213742,86229
88888,Total EPM,VA,2004,2,310618,4256087,0,191245,3327310,0,64486,1503746,0,,,0,567384,9105783,0
0,State Level Adjustment,VT,2004,2,1870,18066,0,552,5417,0,1644,14002,0,,,0,4066,37485,0
2548,City of Burlington-Electric,VT,2004,2,878,8528,15945,1751,15584,3600,486,5086,15,,,,3115,29198,19560
3292,Central Vermont Pub Serv Corp,VT,2004,2,11444,90130,127664,8294,69144,20435,2915,34065,34,,,,22653,193339,148133
3611,Citzens Communications Co,VT,2004,2,1587,11699,18951,921,7269,2509,715,9996,9,,,,3223,28964,21469
7601,Green Mountain Power Corp,VT,2004,2,7345,58324,75464,6462,62208,13459,4073,54510,24,0,0,0,17880,175042,88947
16182,Rochester Elec Lgt and Power,VT,2004,2,64,381,700,33,175,130,,,,,,,97,556,830
19791,"Vermont Electric Cooperative, Inc.",VT,2004,2,1723,12572,15941,337,3315,751,,,,,,,2060,15887,16692
19794,Omya Inc,VT,2004,2,51,551,819,43,372,72,1080,15100,2,,,,1174,16023,893
88888,Total EPM,VT,2004,2,24962,200251,0,18393,163484,0,10913,132759,0,,,0,54268,496494,0
0,State Level Adjustment,WA,2004,2,55598,911534,0,29636,559594,0,27213,726800,0,,,0,112444,2197864,0
1738,Bonneville Power Admin,WA,2004,2,,,,3057,91207,8,5810,156361,4,,,,8867,247568,12
3660,Clark County of-PUD No 1,WA,2004,2,16079,210197,151687,7592,114027,13202,2736,52258,19,0,0,0,26407,376482,164908
10454,Kootenai Electric Coop Inc,WA,2004,2,7,117,43,1,8,7,0,0,1,,,,8,125,51
14354,PacifiCorp,WA,2004,2,6890,150221,98296,4982,97783,16729,3187,77372,5907,0,0,0,15059,325376,120932
15500,Puget Sound Energy Inc,WA,2004,2,67380,1085165,865849,52197,740242,112322,7352,108131,3969,,,,126929,1933538,982140
16868,Seattle City of,WA,2004,2,24874,258142,332073,26924,425358,34258,5043,87444,257,247,3831,74,57088,774775,366662
17470,Snohomish County PUD No 1,WA,2004,2,26817,340564,266112,15239,206482,27837,4214,73127,87,,,,46270,620173,294036
18429,Tacoma City of,WA,2004,2,13009,213503,135916,3229,79678,13163,7674,170036,2377,,,,23912,463217,151456
20169,Avista Corp,WA,2004,2,14232,225836,193612,12373,175043,21856,3009,65568,890,,,,29614,466447,216358
88888,Total EPM,WA,2004,2,224886,3395279,0,155230,2489422,0,66238,1517097,0,,,0,446598,7405565,0
0,State Level Adjustment,WI,2004,2,29666,375211,0,9040,145166,0,18432,370672,0,,,0,57138,891049,0
4247,Consolidated Water Power Co,WI,2004,2,56,807,970,45,642,198,4881,101441,1,,,,4982,102890,1169
4715,Dahlberg Light & Power Co,WI,2004,2,555,5686,9422,179,1854,1064,127,1721,40,,,,861,9261,10526
5574,East Central Energy,WI,2004,2,404,5243,4371,43,531,213,,,,,,,447,5774,4584
11479,Madison Gas & Electric Co,WI,2004,2,6528,66547,108206,8854,154919,16761,847,23810,57,,,,16229,245276,125024
13697,North Central Power Co Inc,WI,2004,2,238,2203,3791,76,728,432,11,144,3,,,,325,3075,4226
13780,Northern States Power Co,WI,2004,2,13105,176591,192416,6322,97160,32869,10976,229536,1611,0,0,0,30403,503287,226896
13815,Northwestern Wisconsin Elec Co,WI,2004,2,755,7667,8499,367,3748,1385,319,4532,28,,,,1441,15947,9912
15086,Pioneer Power and Light Co,WI,2004,2,114,1292,1901,13,135,113,25,335,29,,,,152,1762,2043
18336,"Superior Water, Light and Power Co",WI,2004,2,519,7973,12413,558,11170,1859,1139,27772,127,,,,2216,46915,14399
20847,Wisconsin Electric Power Co,WI,2004,2,55673,621491,940821,48635,666376,100835,35101,698621,2922,0,0,0,139409,1986488,1044578
20856,Wisconsin Power & Light Co,WI,2004,2,25750,278391,375157,13526,174122,53007,17836,356541,960,,,,57112,809054,429124
20860,Wisconsin Public Service Corp,WI,2004,2,25715,273541,361698,19946,305782,44444,12858,327081,226,0,0,0,58519,906404,406368
40036,Westfield Electric Company,WI,2004,2,33,397,563,18,195,132,43,592,34,0,0,0,94,1184,729
88888,Total EPM,WI,2004,2,159111,1823040,0,107622,1562528,0,102595,2142798,0,,,0,369328,5528366,0
0,State Level Adjustment,WV,2004,2,953,11187,0,284,3644,0,43,847,0,,,0,1280,15678,0
733,Appalachian Power Co,WV,2004,2,30376,590063,370171,13909,267076,62214,12524,329747,2387,,,,56809,1186886,434772
1764,Black Diamond Power Co,WV,2004,2,123,2279,1490,50,717,365,,,,,,,173,2996,1855
5731,Elk Power Co,WV,2004,2,81,896,1127,46,734,743,,,,,,,127,1630,1870
5779,Elkhorn Public Service Co,WV,2004,2,15,243,132,4,96,64,,,,,,,19,339,196
10262,Kimball Light and Water Co,WV,2004,2,21,379,238,8,201,89,,,,,,,29,580,327
12796,Monongahela Power Co,WV,2004,2,20980,297418,318774,11790,205205,42458,15195,385046,7055,36,476,1,48001,888145,368288
15263,The Potomac Edison Co,WV,2004,2,10607,155509,99987,3794,67152,13879,2531,59533,1700,,,,16932,282194,115566
19461,Union Power Co,WV,2004,2,77,1392,1150,37,626,289,,,,,,,114,2018,1439
19498,United Light and Power Co,WV,2004,2,80,1292,817,44,723,291,,,,,,,124,2015,1108
20078,War Light and Power Co,WV,2004,2,61,1003,728,36,666,281,,,,,,,97,1669,1009
20521,Wheeling Power Co,WV,2004,2,2416,41806,35796,1739,31957,5314,3080,88159,286,,,,7235,161922,41396
88888,Total EPM,WV,2004,2,65790,1103467,0,31741,578797,0,33373,863332,0,,,0,130940,2546072,0
0,State Level Adjustment,WY,2004,2,2571,34626,0,1781,28484,0,1087,22283,0,,,0,5439,85393,0
3461,Cheyenne Light Fuel & Power Co,WY,2004,2,1812,19283,32290,2173,27472,5768,1141,23597,9,,,,5126,70352,38067
7222,Gillette City of,WY,2004,2,548,8637,8546,606,11033,1863,,,,,,,1154,19670,10409
8566,High Plains Power Inc,WY,2004,2,1041,14290,10255,312,4541,1094,1891,50745,29,,,,3244,69576,11378
11273,Lower Valley Energy Inc,WY,2004,2,2145,38414,15866,1212,34630,4369,37,937,4,,,,3394,73981,20239
12199,MDU Resources Group Inc,WY,2004,2,811,10585,11567,609,10049,2088,48,816,22,0,0,0,1468,21450,13677
12825,NorthWestern Energy LLC,WY,2004,2,13,165,168,89,905,165,,,,,,,102,1070,333
14354,PacifiCorp,WY,2004,2,6237,96602,99327,6377,111461,21446,14025,402865,2722,0,0,0,26639,610928,123495
19156,Powder River Energy Corporation,WY,2004,2,902,15735,11751,3320,66020,8673,2677,79862,3204,0,0,0,6899,161617,23628
19545,Black Hills Power Inc,WY,2004,2,135,1858,1914,141,1870,549,507,10172,10,0,0,0,783,13900,2473
88888,Total EPM,WY,2004,2,16215,240195,0,16620,296465,0,21413,591277,0,,,0,54248,1127937,0
99999,National Total EPM,,2004,2,9362932,112464055,0,7351815,93677463,0,4018566,79667525,0,,,0,20777801,286433352,0
0,State Level Adjustment,AK,2004,3,3308,16189,0,5043,26081,0,1017,7353,0,,,0,9367,49623,0
213,Alaska Electric Light&Power Co,AK,2004,3,1192,11883,13189,813,9983,2094,344,4461,100,0,0,0,2349,26327,15383
219,Alaska Power Co,AK,2004,3,414,1893,4258,626,3122,1844,,,,,,,1040,5015,6102
599,Anchorage Municipal Light and Power,AK,2004,3,1434,12586,23807,5875,63365,6033,,,,,,,7309,75951,29840
653,Andreanof Electric Corp,AK,2004,3,6,11,28,10,21,9,,,,,,,16,32,37
1651,Bethel Utilities Corp,AK,2004,3,263,899,1541,656,2655,992,,,,,,,919,3554,2533
3465,Chitina Electric Inc,AK,2004,3,4,11,33,7,23,27,,,,,,,11,34,60
3522,Chugach Electric Assn Inc,AK,2004,3,5473,50523,66653,4457,52806,8258,205,2800,6,0,0,0,10135,106129,74917
4959,Aniak Light & Power Co Inc,AK,2004,3,38,80,176,46,104,43,,,,,,,84,184,219
5553,Egegik Light & Power Co,AK,2004,3,5,9,44,15,27,40,,,,,,,20,36,84
6111,Central Electric Inc,AK,2004,3,10,19,126,10,21,18,,,,,,,20,40,144
7353,Golden Valley Elec Assn Inc,AK,2004,3,2999,26834,33568,1179,11685,5603,4396,55464,403,,,,8574,93983,39574
7822,Gustavus Electric Inc,AK,2004,3,38,70,374,21,43,108,,,,,,,59,113,482
7833,Gwitchyaa Zhee Utility Co,AK,2004,3,30,90,252,30,121,79,17,18,6,,,,77,229,337
9000,Hughes Power and Light Co,AK,2004,3,2,4,31,7,14,14,,,,,,,9,18,45
9832,Kuiggluum Kallugvia,AK,2004,3,24,54,158,16,49,15,,,,,,,40,103,173
10210,Ketchikan Public Utilities,AK,2004,3,454,4732,5989,415,4703,1094,98,1435,14,,,,967,10870,7097
10433,Kodiak Electric Assn Inc,AK,2004,3,443,2771,4554,283,1862,1056,1070,7571,93,,,,1796,12204,5703
10451,Kotzebue Electric Assn Inc,AK,2004,3,250,997,1198,171,725,35,,,,,,,421,1722,1233
11591,Manley Utility Co,AK,2004,3,8,10,71,9,12,15,,,,,,,17,22,86
11824,Matanuska Electric Assn Inc,AK,2004,3,3158,30999,42629,1528,18354,3029,,,,,,,4686,49353,45658
12119,McGrath Light and Power Co,AK,2004,3,24,65,166,51,149,80,0,0,0,0,0,0,75,214,246
13211,Napakiak Ircinraq Power Co,AK,2004,3,23,35,96,10,16,21,,,,,,,33,51,117
18474,Tanana Power Co Inc,AK,2004,3,24,44,157,34,77,16,0,0,0,0,0,0,58,121,173
19277,TDX North Slope Generating Co,AK,2004,3,,,,273,2410,55,,,,,,,273,2410,55
19558,Homer Electric Assn Inc,AK,2004,3,1797,15342,21774,1450,14000,3419,412,8611,28,,,,3659,37953,25221
26754,Paxson Inn and Lodge,AK,2004,3,0,1,1,5,19,6,,,,,,,5,20,7
29297,Pelican Utility District,AK,2004,3,6,42,78,6,35,77,7,52,21,,,,19,129,176
88888,Total EPM,AK,2004,3,21427,176193,0,23046,212482,0,7566,87765,0,,,0,52038,476440,0
0,State Level Adjustment,AL,2004,3,52528,682510,0,27645,367909,0,15212,357701,0,,,0,95385,1408119,0
195,Alabama Power Co,AL,2004,3,91683,1159798,1163232,77456,1056854,206514,75427,1875026,5104,,,,244566,4091678,1374850
4958,Decatur Utilities,AL,2004,3,1599,26422,22646,1492,21896,3766,2604,62593,21,,,,5695,110911,26433
6422,Florence City of,AL,2004,3,3117,45094,38004,604,7350,6748,2173,35475,669,,,,5894,87919,45421
9094,Huntsville City of,AL,2004,3,11211,175543,124714,7525,116738,17826,4141,79229,102,,,,22877,371510,142642
9739,Joe Wheeler Elec Member Corp,AL,2004,3,3577,46626,33165,1587,18158,7783,1419,28307,18,,,,6583,93091,40966
17252,Singing River Elec Pwr Assn,AL,2004,3,22,284,253,3,31,15,0,0,0,0,0,0,25,315,268
18642,Tennessee Valley Authority,AL,2004,3,,,,,,,16094,500269,22,,,,16094,500269,22
88888,Total EPM,AL,2004,3,163737,2136277,0,116312,1588936,0,117070,2938600,0,,,0,397119,6663812,0
0,State Level Adjustment,AR,2004,3,19254,298871,0,8811,158950,0,18765,544724,0,,,0,46830,1002545,0
814,Entergy Arkansas Inc,AR,2004,3,40213,566609,563232,22813,422175,82175,22310,535607,19219,0,0,0,85336,1524391,664626
817,Arkansas Valley Elec Coop Corp,AR,2004,3,3705,51696,45447,571,9052,3105,821,22617,12,,,,5097,83365,48564
3093,Carroll Electric Coop Corp,AR,2004,3,4070,57024,58617,979,17796,4185,644,18465,10,,,,5693,93285,62812
5860,Empire District Electric Co,AR,2004,3,158,2541,3205,121,2180,720,183,5118,9,,,,462,9839,3934
6342,First Electric Coop Corp,AR,2004,3,6199,82387,69477,879,11076,4242,862,26002,498,,,,7940,119465,74217
14063,Oklahoma Gas & Electric Co,AR,2004,3,2716,42100,51899,2873,59115,9545,2449,67897,423,0,0,0,8038,169112,61867
17698,Southwestern Electric Power Co,AR,2004,3,3461,61723,89834,3464,93114,16223,3247,130831,838,,,,10172,285668,106895
88888,Total EPM,AR,2004,3,79776,1162951,0,40511,773458,0,49281,1351261,0,,,0,169568,3287670,0
0,State Level Adjustment,AZ,2004,3,6506,75431,0,6522,135973,0,4012,104639,0,,,0,17039,316044,0
176,Ajo Improvement Co,AZ,2004,3,39,309,835,39,399,136,37,328,54,0,0,0,115,1036,1025
803,Arizona Public Service Co,AZ,2004,3,61714,766351,857945,65302,904929,102026,11930,202426,3709,0,0,0,138946,1873706,963680
12919,Morenci Water and Electric Co,AZ,2004,3,85,746,1636,117,1143,233,6158,134903,1,0,0,0,6360,136792,1870
13314,Navajo Tribal Utility Authority,AZ,2004,3,962,12573,36553,1119,14494,3167,1254,20940,4,0,0,0,3335,48007,39724
16572,Salt River Project,AZ,2004,3,46635,702854,752005,41049,692925,76994,8728,232644,43,0,0,0,96412,1628423,829042
19189,Trico Electric Cooperative Inc,AZ,2004,3,2057,18578,27805,868,8600,1330,247,3095,51,,,,3172,30273,29186
19728,"UNS Electric, Inc",AZ,2004,3,4923,47720,69981,4343,41751,12419,1137,14951,9,,,,10403,104422,82409
21538,"Mohave Electric Cooperative, Inc",AZ,2004,3,1788,17295,30026,1084,12912,3438,587,16116,23,,,,3459,46323,33487
24211,Tucson Electric Power Co,AZ,2004,3,18263,236844,336406,13440,146002,32562,14588,234236,676,,,,46291,617082,369644
88888,Total EPM,AZ,2004,3,142972,1878701,0,133883,1959128,0,48678,964278,0,,,0,325532,4802108,0
0,State Level Adjustment,CA,2004,3,28292,280104,0,152955,1782249,0,121188,1428175,0,,,0,304027,3525839,0
4390,City of Corona,CA,2004,3,,,,36,371,39,69,382,2,,,,105,753,41
9216,Imperial Irrigation District,CA,2004,3,7381,72361,97856,10950,104446,16627,769,5818,953,,,,19100,182625,115436
11208,Los Angeles City of,CA,2004,3,53905,529804,1229373,100974,1038124,182685,13904,152498,14792,1306,14575,2,170089,1735001,1426852
12745,Modesto Irrigation District,CA,2004,3,5836,58705,89531,4653,57038,14204,2678,50349,236,0,0,0,13167,166092,103971
14328,Pacific Gas & Electric Co,CA,2004,3,305074,2448901,4538309,315745,2658383,643695,77637,781522,1106,32,339,1,698488,5889145,5183111
14354,PacifiCorp,CA,2004,3,2506,30877,33913,1806,21798,7421,335,7585,1963,,,,4647,60260,43297
16534,Sacramento Municipal Util Dist,CA,2004,3,27858,312440,494438,5578,56317,50668,33199,392774,11809,233,2938,136,66868,764469,557051
16609,San Diego Gas & Electric Co,CA,2004,3,80409,556285,1154149,67769,507419,138626,13516,147985,446,532,8000,3,162226,1219689,1293224
16612,San Francisco City & County of,CA,2004,3,,,,4227,56395,18,39,772,1,353,9404,1,4619,66571,20
17166,Sierra Pacific Power Co,CA,2004,3,2764,25608,36607,1438,13811,4749,972,11722,47,,,,5174,51141,41403
17609,Southern California Edison Co,CA,2004,3,285215,2262757,4020523,360334,3036641,518442,65056,679033,40901,506,4886,49,711111,5983317,4579915
17612,Southern California Water Co,CA,2004,3,1367,7004,20817,862,4092,1506,140,0,4,,,,2369,11096,22327
18260,Surprise Valley Electrification Corp,CA,2004,3,204,2865,2633,50,665,777,61,1024,705,0,0,0,315,4554,4115
19281,Turlock Irrigation District,CA,2004,3,4106,41497,64649,1408,17743,20315,3809,62912,3658,,,,9323,122152,88622
19840,"Valley Electric Assn, Inc",CA,2004,3,1,10,8,,,,1,13,7,,,,2,23,15
88888,Total EPM,CA,2004,3,804918,6629218,0,1028785,9355492,0,333373,3722564,0,,,0,2171630,19782727,0
0,State Level Adjustment,CO,2004,3,17608,217726,0,13613,197966,0,9949,230558,0,,,0,41170,646250,0
3989,Colorado Springs City of,CO,2004,3,7927,108061,172092,9262,152296,22778,6386,122939,607,,,,23575,383296,195477
6604,Fort Collins City of,CO,2004,3,2471,37722,52868,2015,37079,6279,1434,34923,17,,,,5920,109724,59164
9336,Intermountain Rural Elec Assn,CO,2004,3,8781,101423,110563,3245,41696,9428,556,8496,39,,,,12582,151615,120030
10066,K C Electric Association,CO,2004,3,257,2973,3234,310,4420,2299,1282,11262,713,,,,1849,18655,6246
12698,Aquila Inc,CO,2004,3,4382,48577,77510,4275,59022,11639,1611,27133,104,0,0,0,10268,134732,89253
12866,Moon Lake Electric Assn Inc,CO,2004,3,82,1291,1431,156,2347,663,1707,36089,12,,,,1945,39727,2106
15257,"Poudre Valley R  E  A, Inc",CO,2004,3,1901,25705,29309,326,4178,3036,1517,30068,868,,,,3744,59951,33213
15466,Public Service Co of Colorado,CO,2004,3,52159,621557,1084108,67226,1035101,214355,19517,377518,258,85,1432,1,138987,2035608,1298722
16603,"San Luis Valley R E C, Inc",CO,2004,3,608,6296,7972,256,3043,856,27,506,2524,,,,891,9845,11352
19499,"United Power, Inc",CO,2004,3,2794,31544,40546,2650,35637,7611,528,8757,708,,,,5972,75938,48865
88888,Total EPM,CO,2004,3,98970,1202875,0,103334,1572785,0,44514,888249,0,,,0,246903,3665341,0
0,State Level Adjustment,CT,2004,3,4141,37881,0,5050,58042,0,2554,38566,0,,,0,11746,134490,0
4176,Connecticut Light & Power Co,CT,2004,3,99711,830793,1049594,74339,809603,111910,23464,268119,4136,1244,15558,2,198758,1924073,1165642
7716,Groton Dept of Utilities,CT,2004,3,1044,10374,10198,919,10375,1449,1974,29929,3,0,0,0,3937,50678,11650
19497,United Illuminating Co,CT,2004,3,24338,192262,289622,22306,234254,29972,7862,92054,1902,0,0,0,54506,518570,321496
20038,Wallingford Town of,CT,2004,3,1335,14207,20378,1280,16635,3378,900,15096,26,,,,3515,45938,23782
88888,Total EPM,CT,2004,3,130569,1085517,0,103894,1128909,0,36754,443764,0,,,0,272462,2673749,0
0,State Level Adjustment,DC,2004,3,1395,14549,0,16448,271132,0,952,21836,0,,,0,19447,330049,0
15270,Potomac Electric Power Co,DC,2004,3,7612,111066,182692,27657,424664,22576,0,0,0,0,0,0,35269,535730,205268
88888,Total EPM,DC,2004,3,9007,125615,0,44105,695796,0,952,21836,0,,,0,54716,865779,0
0,State Level Adjustment,DE,2004,3,1911,19295,0,1384,16408,0,6574,118567,0,,,0,9869,154271,0
5027,Conectiv,DE,2004,3,18739,237018,253325,17844,264516,30679,6680,132436,276,,,,43263,633970,284280
5070,Delaware Electric Cooperative,DE,2004,3,5699,71372,61599,871,11844,5963,60,986,1,,,,6630,84202,67563
5335,Dover City of,DE,2004,3,1257,13430,17705,1385,16277,2918,1409,23386,37,,,,4051,53093,20660
